task,dataset,dependency_strength,target_dim,model_arch,hidden_layers,batch_normalization,batch_size,epochs,early_stopping_patience,early_stopping_min_delta,learning_rate,seed,model_type,coupling_level,train_time_seconds,best_val_loss,epochs_trained,total_epochs_trained,stopped_early,models_stopped_early,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,tpr_macro,fpr_macro,tnr_macro,fnr_macro
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,6,multi-output,coupled_outputs,0.3915987014770508,0.3514906167984009,50.0,50,False,0,0.8666666666666667,0.8666666666666667,0.875,0.8666666666666667,0.8653198653198654,0.8666666666666667,0.06666666666666667,0.9333333333333332,0.13333333333333333
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,6,OVA,decoupled_outputs,1.2914304733276367,0.21682524867355824,50.0,150,False,0,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.06666666666666667,0.9333333333333332,0.13333333333333333
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,7,multi-output,coupled_outputs,0.393233060836792,0.2862887382507324,50.0,50,False,0,0.9333333333333333,0.9333333333333332,0.9444444444444445,0.9333333333333332,0.9326599326599326,0.9333333333333332,0.03333333333333333,0.9666666666666667,0.06666666666666667
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,7,OVA,decoupled_outputs,1.2919273376464844,0.18835420658191046,50.0,150,False,0,0.9333333333333333,0.9333333333333332,0.9444444444444445,0.9333333333333332,0.9326599326599326,0.9333333333333332,0.03333333333333333,0.9666666666666667,0.06666666666666667
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,8,multi-output,coupled_outputs,0.39553260803222656,0.19653907418251038,50.0,50,False,0,0.8333333333333334,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.8222222222222223,0.8333333333333334,0.08333333333333333,0.9166666666666666,0.16666666666666666
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,8,OVA,decoupled_outputs,1.292372226715088,0.12884022295475006,50.0,150,False,0,0.8666666666666667,0.8666666666666667,0.9047619047619048,0.8666666666666667,0.8611111111111112,0.8666666666666667,0.06666666666666667,0.9333333333333332,0.13333333333333333
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,9,multi-output,coupled_outputs,0.40097880363464355,0.2668974995613098,50.0,50,False,0,0.8,0.7999999999999999,0.875,0.7999999999999999,0.7802197802197802,0.7999999999999999,0.09999999999999999,0.9,0.19999999999999998
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,9,OVA,decoupled_outputs,1.3024110794067383,0.1747972077379624,50.0,150,False,0,0.8666666666666667,0.8666666666666667,0.9047619047619048,0.8666666666666667,0.8611111111111112,0.8666666666666667,0.06666666666666667,0.9333333333333332,0.13333333333333333
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,10,multi-output,coupled_outputs,0.3959176540374756,0.1632719486951828,50.0,50,False,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,10,OVA,decoupled_outputs,1.5269358158111572,0.12522259540855885,50.0,150,False,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,11,multi-output,coupled_outputs,0.5013737678527832,0.33327463269233704,50.0,50,False,0,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778612,0.9666666666666667,0.016666666666666666,0.9833333333333334,0.03333333333333333
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,11,OVA,decoupled_outputs,1.6481366157531738,0.19577781980236372,50.0,150,False,0,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778612,0.9666666666666667,0.016666666666666666,0.9833333333333334,0.03333333333333333
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,12,multi-output,coupled_outputs,0.5037524700164795,0.3833823502063751,50.0,50,False,0,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778612,0.9666666666666667,0.016666666666666666,0.9833333333333334,0.03333333333333333
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,12,OVA,decoupled_outputs,1.445479154586792,0.25382595757643384,50.0,150,False,0,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778612,0.9666666666666667,0.016666666666666666,0.9833333333333334,0.03333333333333333
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,13,multi-output,coupled_outputs,0.395632266998291,0.38481101393699646,50.0,50,False,0,0.9,0.9,0.923076923076923,0.9,0.8976982097186701,0.9,0.049999999999999996,0.9500000000000001,0.09999999999999999
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,13,OVA,decoupled_outputs,1.2785112857818604,0.26042502125104267,50.0,150,False,0,0.8666666666666667,0.8666666666666667,0.9047619047619048,0.8666666666666667,0.8611111111111112,0.8666666666666667,0.06666666666666667,0.9333333333333332,0.13333333333333333
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,14,multi-output,coupled_outputs,0.38829946517944336,0.26212772727012634,50.0,50,False,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,14,OVA,decoupled_outputs,1.2904882431030273,0.18455817674597105,50.0,150,False,0,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778613,0.9666666666666667,0.016666666666666666,0.9833333333333334,0.03333333333333333
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,15,multi-output,coupled_outputs,0.4083125591278076,0.37116116285324097,50.0,50,False,0,0.9,0.9,0.923076923076923,0.9,0.8976982097186701,0.9,0.049999999999999996,0.9500000000000001,0.09999999999999999
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,15,OVA,decoupled_outputs,1.3310272693634033,0.24630437542994818,50.0,150,False,0,0.9,0.9,0.923076923076923,0.9,0.8976982097186701,0.9,0.049999999999999996,0.9500000000000001,0.09999999999999999
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,16,multi-output,coupled_outputs,0.40166473388671875,0.1726977676153183,50.0,50,False,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,16,OVA,decoupled_outputs,1.3117914199829102,0.12699844936529794,50.0,150,False,0,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778613,0.9666666666666667,0.016666666666666666,0.9833333333333334,0.03333333333333333
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,17,multi-output,coupled_outputs,0.41098570823669434,0.21831849217414856,50.0,50,False,0,0.9,0.9,0.923076923076923,0.9,0.8976982097186701,0.9,0.049999999999999996,0.9500000000000001,0.09999999999999999
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,17,OVA,decoupled_outputs,1.3158254623413086,0.16290239865581194,50.0,150,False,0,0.8666666666666667,0.8666666666666667,0.9047619047619048,0.8666666666666667,0.8611111111111112,0.8666666666666667,0.06666666666666667,0.9333333333333332,0.13333333333333333
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,18,multi-output,coupled_outputs,0.4076876640319824,0.2696872651576996,50.0,50,False,0,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.03333333333333333,0.9666666666666667,0.06666666666666667
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,18,OVA,decoupled_outputs,1.3125584125518799,0.16593201706806818,50.0,150,False,0,0.9333333333333333,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.03333333333333333,0.9666666666666667,0.06666666666666667
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,19,multi-output,coupled_outputs,0.4174365997314453,0.2911618649959564,50.0,50,False,0,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778612,0.9666666666666667,0.016666666666666666,0.9833333333333334,0.03333333333333333
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,19,OVA,decoupled_outputs,1.3459396362304688,0.20178443317612013,50.0,150,False,0,0.9333333333333333,0.9333333333333332,0.9444444444444445,0.9333333333333332,0.9326599326599326,0.9333333333333332,0.03333333333333333,0.9666666666666667,0.06666666666666667
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,20,multi-output,coupled_outputs,0.41707944869995117,0.19500043988227844,50.0,50,False,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,20,OVA,decoupled_outputs,1.3213157653808594,0.13391569629311562,50.0,150,False,0,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778612,0.9666666666666667,0.016666666666666666,0.9833333333333334,0.03333333333333333
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,21,multi-output,coupled_outputs,0.4122176170349121,0.2836788296699524,50.0,50,False,0,0.9333333333333333,0.9333333333333332,0.9444444444444445,0.9333333333333332,0.9326599326599326,0.9333333333333332,0.03333333333333333,0.9666666666666667,0.06666666666666667
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,21,OVA,decoupled_outputs,1.3571512699127197,0.18526033063729605,50.0,150,False,0,0.9333333333333333,0.9333333333333332,0.9444444444444445,0.9333333333333332,0.9326599326599326,0.9333333333333332,0.03333333333333333,0.9666666666666667,0.06666666666666667
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,22,multi-output,coupled_outputs,0.4082331657409668,0.24555523693561554,50.0,50,False,0,0.9333333333333333,0.9333333333333332,0.9444444444444445,0.9333333333333332,0.9326599326599326,0.9333333333333332,0.03333333333333333,0.9666666666666667,0.06666666666666667
classification,iris,,3,mlp,"[32, 16]",False,32,50,10,0.0001,0.001,22,OVA,decoupled_outputs,1.3478686809539795,0.19893695786595345,50.0,150,False,0,0.9333333333333333,0.9333333333333332,0.9444444444444445,0.9333333333333332,0.9326599326599326,0.9333333333333332,0.03333333333333333,0.9666666666666667,0.06666666666666667
